Year	Race	JRelative
2017	API	0.041070089464780926
2017	White	-0.3760012946031232
2017	White	-0.5660485130040744
2017	API	-0.4400950052670284
2017	White	-0.7509845913307613
2017	White	-0.5082644628099173
2017	API	-0.15450582172770136
2017	API	-0.4822489155822489
2017	White	-0.2651720407099222
2017	API	-0.0020174848688634265
2017	White	-0.41513693036095844
2016	White	0.34958660882736625
2016	API	0.46045097214583813
2017	API	-0.6757008631284334
2017	White	-0.3629838382879942
2017	White	-0.36591967519802565
2016	API	-0.18515525504762792
2016	White	0.5214679222157572
2017	White	-0.07771592864612681
2017	API	-0.40014044139585486
2017	White	-0.3104737759467596
2017	White	-0.10238631758762816
2017	White	-0.1834611018055198
2017	White	-0.4120453787120454
2017	White	-0.1149966375252185
2017	White	-0.554088686801596
2017	White	0.10148367952522251
2017	White	-0.6422326832548756
2017	API	-0.5019691826615227
2017	API	-0.2980014564285136
2017	API	-0.6479339876226793
2017	API	-0.7495808338611721
2017	API	-0.3801104323308271
2017	White	0.36855670103092775
2017	API	-0.14226506892512844
2017	White	-0.5598797428171596
2017	API	-0.20662532586777457
2017	API	0.1328099196950108
2017	API	-0.5946260789105418
2016	White	0.6105915661949229
2017	API	-0.40931228641250367
2017	White	-0.5830439668794144
2017	White	-0.09080420555650077
2017	API	-0.42668545445919476
2016	API	0.6933492356041482
2017	White	-0.6119992469572328
2017	API	0.14723140583042763
2017	White	-0.268751517113035
2017	White	-0.45262815277371754
2017	White	-0.19131162693360768
2017	White	-0.2992822221167936
2016	White	0.33048868511754503
2017	White	-0.14204029284454658
2017	API	-0.05466227439855167
2017	White	-0.48167337830558904
2017	API	-0.5853183413306596
2017	White	-0.40315759196326795
2017	API	-0.002733483820608668
2017	API	-0.32266338908779996
2017	API	-0.554088686801596
2017	White	-0.44714714714714715
2016	White	0.47690610022617436
2017	White	-0.7046561432062518
2017	Hispanic	0.09023213201376389
2017	API	-0.3456106702413031
2017	API	-0.7053540979879505
2017	White	0.04975422755725403
2016	White	0.3877824562470087
2017	White	-0.20917043342046415
2016	API	0.6655416495691423
2017	API	-0.2596930654413311
2017	API	-0.5379424800747321
2017	API	-0.4929557621865314
2016	White	2.195719234110084
2017	API	-0.4980554925794806
2017	API	-0.707500606845214
2017	White	-0.16806722689075626
2017	White	-0.11520715105888589
2017	White	-0.16029687774326504
2017	White	0.15472965031297944
2017	API	-0.38555021596237704
2017	API	-0.3114688128772636
2017	API	0.08816606860361925
2017	White	0.10030064295710098
2017	White	0.36468049582443024
2017	API	-0.7278203672685066
2017	White	-0.5349015682349015
2017	White	-0.3803570063346852
2017	API	-0.7303178210812623
2017	API	-0.4614317905525769
2017	White	-0.2607079681195715
2017	Hispanic	-0.31665539016348465
2017	White	-0.15269837347164497
2017	White	-0.22399849391446564
2017	API	0.28657642817923556
2017	White	0.2821998065163603
2017	API	-0.6580979583201101
2017	White	0.010958904109589001
2017	API	-0.3514017262568668
2017	API	0.047912811022002955
2017	White	-0.18545369504209547
2017	White	0.09450958694153729
2017	API	0.12472750736820082
2017	White	-0.33402855821017574
2017	White	-0.3977301743813763
2017	API	-0.5501053310468911
2017	White	-0.265673776181092
2017	White	-0.5598797428171596
2017	White	-0.2531666528686149
2017	White	0.24277067921990592
2017	White	-0.1586139228177509
2017	API	-0.7097112580897518
2017	API	0.607495552312265
2017	White	-0.44914067979870065
2017	API	-0.12387601819528196
2017	White	-0.17187898977439242
2017	White	-0.15269837347164497
2017	API	-0.14524489580027508
2017	White	0.2910444881737856
2017	API	-0.48962257394542724
2017	API	-0.7278203672685066
2017	API	0.04248473937082532
2017	White	-0.23517906277971493
2017	Hispanic	0.19614243323442132
2017	White	-0.3977301743813763
2017	API	-0.0038465622420354763
2017	API	-0.06384031056943952
2017	API	-0.08521417312867863
2017	API	-0.458495865917617
2017	White	0.39647678190368857
2017	White	-0.7270005663888665
2017	API	-0.19737446750375698
2017	API	-0.5747833803487559
2017	API	-0.39264219691330304
2017	API	-0.2529537739922841
2017	API	0.07134536287928253
2017	White	-0.11368034701368035
2016	API	0.7871662016739738
2017	White	-0.440421818721919
2017	White	0.11847922192749785
2017	API	-0.17272108962173657
2017	API	0.20838492527162072
2017	White	0.0887185309259736
2017	White	-0.14111661002126685
2016	API	1.137188971082717
2017	API	-0.20518608484950765
2018	White	-0.6212523808118987
2017	API	-0.2842643134929631
2017	White	0.4184100418410043
2017	API	-0.3394944017726832
2017	API	-0.021311533369736506
2017	API	-0.268751517113035
2017	White	-0.3711745756411845
2017	White	-0.49553208773355
2017	White	-0.05178159871333584
2017	White	-0.1682964641345179
2017	White	0.06055631272456943
2017	White	-0.35170893054024255
2017	White	-0.5077602386770864
2017	API	-0.44013979357584126
2017	White	-0.6690376569037657
2017	API	0.14331804468007192
2017	White	-0.5853183413306596
2017	API	-0.1371326536810103
2017	White	-0.09702171933931591
2017	White	-0.8841788796887262
2017	API	0.24939010749022578
2017	API	-0.34765273001799213
2017	White	-0.9189252157821084
2017	API	-0.6276061914923498
2017	API	0.35459183673469397
2017	API	-0.46012639725626936
2017	API	-0.554088686801596
2017	API	-0.3301296283033732
2017	API	-0.10817737360319185
2017	White	-0.40931228641250367
2017	White	-0.6583276950817424
2017	White	-0.5946260789105418
2017	API	-0.6692291356976003
2017	API	-0.22385447271363382
2017	White	0.1921124352054721
2017	API	0.0887185309259736
2017	White	-0.24716271797672038
2017	API	0.01451867307525119
2017	API	-0.5002554369882308
2017	White	-0.3050732781323573
2017	White	-0.5656707988327233
2017	API	-0.22728284734662565
2017	API	0.23341211296521755
2016	White	0.8206687270029563
2017	API	-0.11396842961875553
2017	White	0.02501691475477301
2017	API	-0.310864334147921
2017	API	-0.218177957103419
2017	API	-0.31949676526056964
2017	API	-0.2297895499300293
2017	White	-0.04255403869774159
2017	White	-0.6351634710194876
2016	White	1.673709319374971
2017	API	0.07751131775357883
2017	White	0.07134536287928253
2017	API	0.11188275498822835
2017	White	-0.08735402068735403
2017	API	-0.46722284656814056
2017	API	-0.2201825738146113
2017	API	-0.3271200143729788
2017	White	-0.3737113402061856
2017	White	0.17558437115942893
2017	White	-0.10991704655855317
2017	White	-0.2772580511631757
2017	API	-0.8125438879362047
2017	API	-0.46012639725626936
2016	API	0.5787616933452209
2017	White	-0.04750417517164597
2017	API	0.08175819370739175
2017	API	-0.5488875628676158
2017	API	-0.25874483000784776
2017	API	1.6717221828490434
2017	White	-0.23558060594559302
2016	White	2.074765717281217
2017	White	-0.2992822221167936
2017	White	-0.6467455830506149
2017	API	-0.2837891103559215
2017	White	-0.4676246417388212
2017	White	-0.1915492957746479
2017	API	-0.9323423232108728
2017	API	-0.06184892547868233
2017	White	-0.20662532586777457
2017	White	-0.16867469879518077
2017	API	0.20942878395362563
2017	White	-0.674196573182167
2017	API	-0.25521238298469945
2016	White	1.0758924907673366
2017	White	-0.5656707988327233
2017	White	0.1279826464208243
2017	API	-0.6058114812189936
2017	API	-0.5540662645989481
2017	API	0.02501691475477301
2017	White	-0.34559333795975017
2017	White	-0.13690596562184026
2017	White	0.30283911671924285
2017	API	-0.6625789982851683
2017	API	-0.5934133588990409
2017	API	0.3292234177987828
2017	API	-0.14349424043240433
2017	API	0.05976325084815515
2017	API	0.16979331514386525
2017	White	-0.7683577593774524
2017	White	-0.7625667033618887
2017	White	-0.15269837347164497
2017	API	-0.823866576443896
2017	API	-0.5359129836844408
2017	White	-0.11520715105888589
2017	API	0.09474369445256492
2017	White	-0.32244644617904833
2017	API	-0.35448031924541995
2017	White	-0.6062081909416691
2017	API	-0.3028548508048342
2017	API	-0.1371326536810103
2017	API	-0.31215011946076976
2017	API	0.33273448147689255
2017	API	0.09738781494771773
2017	White	0.027398485480889658
2017	API	-0.40058648763359955
2017	White	-0.03347168805452949
2017	White	-0.31146245059288535
2018	API	0.1488677782039071
2017	API	-0.2529537739922841
2017	API	-0.015520477354172816
2017	API	-0.05466227439855167
2017	API	0.38499502973439603
2017	API	-0.2192513368983957
2018	API	0.47367225478169994
2017	White	-0.5251334067237775
2017	API	0.06948983942020744
2017	API	-0.27611799805453885
2017	White	-0.14871476571213768
2017	White	-0.2484973928272897
2017	API	0.02725949410959859
2017	API	-0.5744769874476987
2017	White	0.0426979989524595
2017	White	0.2264922637650963
2017	API	0.29936215450035447
2017	API	-0.2179730021339344
2017	White	-0.3143125513678526
2017	White	-0.44432194046306506
2018	White	0.08010187978478998
2017	White	-0.4163514345486233
2017	White	-0.25195751526062915
2017	API	0.03741771076661711
2017	API	-0.2842643134929631
2017	White	-0.01299756295694563
2017	API	-0.05039578830549176
2017	API	-0.4761930208945653
2017	White	-0.7278203672685066
2017	White	0.007643746708081942
2017	API	0.39647678190368857
2017	White	-0.2692275850649888
2016	White	-0.17986101925992248
2018	White	0.6412396831484387
2017	White	-0.6062081909416691
2017	API	-0.5409505664989172
2017	API	0.8541563535280454
2016	White	0.9607201675416452
2017	White	-0.11396842961875553
2017	White	0.4181769001893426
2017	API	0.3871752292720857
2017	API	0.12473667238277218
2017	API	-0.244107010028984
2017	White	-0.27186347440145026
2017	White	-0.4382675664903221
2017	White	0.2598290598290598
2017	API	-0.7336114232840703
2017	White	0.009908753702382157
2017	API	-0.1751931069193004
2017	White	-0.1665312753858652
2017	API	-0.46012639725626936
2017	API	-0.40204320950847694
2017	API	0.21975992330287716
2017	API	0.14723140583042763
2016	API	1.5425659964437148
2017	API	-0.38901460604813826
2017	API	0.032835590539028445
2017	White	-0.336597197269134
2017	White	0.26824126740844795
2017	White	0.10224193893511674
2017	API	-0.05188259709457452
2017	API	-0.3456106702413031
2017	White	-0.5695718654434251
2017	API	-0.5726000644945466
2017	White	-0.6757008631284334
2017	White	-0.1255505416498829
2017	White	-0.12124822729792721
2017	White	-0.5225260735706143
2017	White	-0.16608793375882874
2017	API	-0.09271241761123045
2017	White	0.6721085196090546
2017	White	-0.24716271797672038
2017	White	-0.38614806235024896
2017	API	-0.16019661795419676
2017	White	-0.47685193825939265
2017	API	0.1922208727257385
2017	White	-0.1227053955414377
2017	API	-0.20083426985221087
2017	White	0.007643746708081942
2017	White	0.38406238771972173
2017	White	-0.2934911661012299
2017	API	0.0
2017	API	-0.3776457079481994
2017	API	-0.5464642060173904
2017	API	-0.1278060763479427
2017	API	-0.7104471992218155
2017	White	0.6371806100300828
2017	API	1.606756659553552
2017	White	-0.5185686422799825
2017	White	-0.24716271797672038
2017	API	0.49409245201543184
2016	White	1.8392246581934215
2017	White	-0.03347168805452949
2016	White	1.0243799132410494
2017	White	-0.11396842961875553
2017	White	0.10974018341766854
2017	White	-0.25195751526062915
2017	API	-0.12624474634205887
2017	White	-0.739402479299634
2017	White	-0.6177903029727965
2017	White	-0.17787640833048826
2017	White	0.8252919586252919
2017	API	0.15441085367364638
2017	White	0.29145513813926144
2017	API	0.031387715151949165
2017	White	-0.288135593220339
2017	API	0.6571524478590438
2017	White	-0.49011937518647664
2017	API	-0.40114635990924646
2017	White	-0.1227053955414377
2017	API	-0.30266326312268127
2017	White	-0.44727582897963536
2018	API	-0.5351889036483272
2017	White	0.004764760661943147
2017	API	0.3666892196730307
2017	White	0.31245917243696225
2017	White	-0.08501314954093708
2017	White	-0.029136349593582526
2017	API	-0.12242527433679397
2017	White	-0.0890939477988763
2017	API	-0.07571801566579638
2017	API	-0.1834611018055198
2017	API	-0.5425065747704686
2017	White	-0.40352123039694
2016	White	1.7755649124940176
2017	API	0.21612176326837476
2017	API	-0.08501314954093708
2017	API	-0.521521163073838
2017	API	0.274219611665427
2017	API	-0.15839243498817968
2017	White	0.252206828586153
2017	White	-0.1313415976654466
2017	White	0.02913341992948596
2017	White	-0.588835022894978
2017	White	-0.1414244077423212
2017	White	0.8520663871902981
2017	API	-0.26633245004655165
2017	White	-0.2638087843833185
2017	White	-0.1313415976654466
2016	White	0.7442770321636715
2017	White	0.03614014990244403
2017	API	0.27046081970694413
2017	API	-0.20083426985221087
2017	White	-0.8378504315642167
2017	API	0.04975422755725403
2017	API	-0.3571927822724305
2017	White	-0.47880495859926797
2017	White	-0.30547639697683066
2017	White	-0.15509903421181864
2017	API	-0.09509658246656758
2015	White	3.8738229549601
2017	API	-0.4414092872385246
2017	API	-0.1834611018055198
2017	White	-0.6119992469572328
2017	API	-0.14349424043240433
2017	API	-0.40455966960299844
2017	White	-0.6409545270350513
2017	API	-0.33402855821017574
2017	API	0.16979331514386525
2018	API	0.07487566031324332
2017	API	0.2781519052084221
2017	API	0.12925592303491942
2017	API	0.33134974303489306
2017	API	-0.5077602386770864
2017	White	0.7048643592142187
2017	White	-0.4492779644496883
2017	White	-0.6409545270350513
2017	White	0.036599026785900386
2017	White	0.5671330968533292
2017	API	-0.4991616677223443
2017	API	0.7409410547732651
2018	White	0.35717896875736277
2017	White	-0.411115490737091
2017	White	0.16979331514386525
2017	API	-0.6841138659320477
2016	White	0.9989160149612877
2017	White	0.09509202453987725
2017	White	-0.31665539016348465
2017	API	-0.39264219691330304
2016	White	0.9861840658214069
2017	API	-0.20060689558954323
2017	API	0.4342178511783262
2017	API	-0.5482976307860322
2017	API	-0.34003592542857636
2017	White	0.36468049582443024
2017	API	-0.2842643134929631
2017	White	0.38406238771972173
2017	API	-0.03289364540086388
2017	API	-0.3566988016938463
2017	White	-0.24531197864531198
2017	White	-0.14871476571213768
2017	White	-0.048879512797038505
2017	API	0.9192813974666778
2016	White	1.4127043620074142
2017	White	0.3810786914235191
2017	API	0.02197023387668328
2017	API	-0.4986523772491451
2017	White	-0.4786486680892896
2017	API	-0.5534197522022488
2017	White	0.14394661582459478
2017	API	0.041925885853394594
2017	API	-0.37766190343509926
2017	White	0.1538461538461539
2017	White	-0.3407624913461768
2017	White	-0.27533069277333533
2017	API	0.11543223871226528
2017	API	-0.45262815277371754
2017	White	-0.58029766079901
2017	White	-0.6525366390661786
2017	API	0.3313078654148498
2017	White	0.3740402052706718
2017	White	-0.19004346649586062
2017	White	1.1288288288288288
2017	White	-0.40931228641250367
2017	API	-0.5077602386770864
2017	White	0.6388688524045241
2017	White	-0.4208943984436311
2017	White	-0.06763998149424602
2017	White	0.03339281860872955
2017	White	-0.4208943984436311
2017	White	0.12524596028859344
2017	White	0.0872454499700131
2017	White	-0.3694273845725757
2017	API	-0.18925215782108348
2017	White	-0.3364632237871675
2017	API	0.7164583728684903
2017	White	0.09109609168380849
2017	White	0.11188275498822835
2017	White	-0.017729972785712297
2017	API	0.32790567097136447
2017	White	0.33132423014010387
2017	White	-0.27863660449829847
2017	API	-0.1749788672865596
2016	API	2.1086258032624814
2017	White	0.21727051742099782
2017	Hispanic	0.5098665520781112
2017	White	-0.04022470623336774
2017	White	-0.32050364716872376
2017	API	-0.40310077519379844
2017	API	-0.574685478287856
2017	API	-0.4786486680892896
2017	API	-0.4600289776639071
2017	API	0.17558437115942893
2017	White	-0.18925215782108348
2017	White	-0.3629838382879942
2020	White	-0.3840842881856226
2017	API	0.13861569864538872
2017	White	-0.4364212750968651
2017	White	-0.4087956949341251
2017	API	0.08754643274445864
2017	API	0.8329322473158091
2017	White	-0.574685478287856
2017	API	-0.26917960088691795
2017	White	-0.21922338382760825
2017	API	0.6157046283422694
2017	White	-0.19919110212335694
2017	White	-0.44405862250588585
2017	White	0.9495435654634717
2017	White	-0.04772295071591955
2017	White	-0.46933882287659834
2017	White	-0.1628604933118677
2017	White	-0.2517001718855093
2017	API	-0.3576514894630141
2017	White	-0.11206138598033738
2017	API	-0.1751931069193004
2017	White	-0.6061579852028997
2017	API	0.42937068333526257
2017	White	0.43039083584423127
2017	White	-0.23233143785540217
2016	White	1.2408230486190233
2017	White	-0.26453588602341144
2017	White	0.04662369437510091
2017	API	-0.29079497907949786
2017	API	-0.5321540261166416
2017	API	-0.7046561432062518
2017	White	-0.09694501436894805
2017	API	0.5337193282293647
2017	API	0.6271190527137438
2017	API	0.22067881072808376
2017	API	0.4471192859074925
2017	White	-0.14292370969657398
2017	API	-0.43944242941469314
2017	White	-0.025228217268264113
2017	White	0.26245021139288427
2017	API	1.1049055001061796
2017	White	1.0470207437366454
2017	White	0.020754852109145565
2017	Hispanic	-0.22617381209817472
2017	API	-0.29881343984962405
2017	White	-0.18925215782108348
2017	API	1.9280096266196962
2017	White	-0.5002554369882308
2017	White	0.3354886233426092
2017	API	0.8763021490426354
2017	White	-0.22380099787533722
2017	White	-0.18357283741899125
2017	API	-0.05039578830549176
2017	API	-0.3486043273427749
2017	API	-0.4515791492998029
2017	White	0.9344465058750772
2017	API	0.24567482643416919
2017	API	0.17186649736985302
2016	White	1.552755802546103
2017	White	-0.6262026041491183
2017	API	-0.2982695422385134
2017	API	-0.4980554925794806
2017	White	-0.06271943968102318
2017	API	-0.554088686801596
2015	White	3.123454318199381
2017	White	-0.15450582172770136
2017	White	0.33724882237195164
2017	White	-0.38614806235024896
2017	White	-0.29518072289156627
2017	White	-0.34243521872387844
2017	API	-0.9305073278132358
2017	White	0.1987485952216837
2017	White	0.47761194029850756
2017	White	0.6099135723267056
2017	API	0.3478139551106539
2017	API	0.036599026785900386
2017	API	0.37217874030698206
2017	API	-0.28041634031952145
2017	White	-0.15453863465866466
2017	White	1.0460489036048262
2017	API	0.16972613927808305
2017	API	0.2392859873306295
2017	White	0.4017054443029672
2017	API	-0.19190240874692643
2017	White	-0.18388388388388388
2017	API	0.21975992330287716
2017	API	-0.18269135140185222
2017	API	-0.32244644617904833
2017	API	-0.05026681344755495
2017	API	0.528838788108814
2017	White	-0.12902662084231378
2017	API	-0.06763998149424602
2017	API	0.02501691475477301
2017	White	0.3238095238095238
2017	API	-0.5123176401432159
2017	API	-0.03272646175081593
2017	API	-0.4556407345370132
2017	White	-0.603208198730088
2017	API	-0.6280323450134772
2017	White	-0.1255505416498829
2017	API	0.8295716537426427
2017	White	-0.4407443389881175
2017	White	-0.11396842961875553
2017	White	-0.48215747258143726
2017	White	0.6236835584190311
2017	API	0.6106032217955875
2017	White	0.27982337943957536
2017	White	0.16979331514386525
2017	API	0.26245021139288427
2016	White	1.941080251312468
2017	White	0.030807970770336698
2017	API	-0.3493528198563402
2017	API	-0.09659526157206447
2017	White	-0.5838305424689951
2017	API	-0.6259787576303146
2017	White	-0.35062611806797855
2017	API	-0.6089865010669672
2017	API	-0.7238968168212924
2017	API	-0.367921731396383
2017	White	-0.21820743789890193
2017	White	0.16521554470163516
2017	API	-0.2309912197796648
2017	White	0.43715083798882676
2017	White	0.9172619682268898
2017	API	-0.3191918408500407
2017	White	0.5711497275462901
2017	White	-0.15971353870637722
2017	White	-0.6177903029727965
2017	White	-0.48795851330198087
2017	White	0.10609169897266466
2017	API	-0.47880495859926797
2016	API	1.6291474973853879
2017	White	0.40217171823718934
2017	API	-0.797547398971101
2016	White	1.5336578788362818
2017	White	-0.07922209352537339
2017	White	0.7315257486535431
2017	API	0.27470156203380847
2017	White	-0.003938365323045437
2017	API	-0.6393183022491492
2017	White	-0.4364582587314092
2017	White	-0.336597197269134
2017	API	0.4245997798286676
2017	API	-0.12393409731064552
2017	API	-0.3667155042087385
2017	API	-0.1491536875044449
2017	API	-0.4794649552676095
2017	White	-0.4790996784565916
2017	White	-0.5656707988327233
2017	White	-0.272670285192474
2017	White	-0.5426070865643393
2017	White	-0.23459505343982714
2017	API	-0.3203812994735382
2017	White	-0.10238631758762816
2017	API	0.01439209785083151
2017	API	0.9674577234617023
2017	White	0.054578339594140705
2017	API	-0.0038465622420354763
2017	White	0.6230273565613305
2017	API	-0.015520477354172816
2017	White	-0.2875981761321588
2017	API	0.03711808731032681
2017	White	0.13580111594833338
2017	API	-0.11396842961875553
2017	API	0.29719809127615315
2017	White	-0.5606241136489636
2017	API	0.6346172971962956
2017	White	-0.015520477354172816
2017	API	-0.1631636307021641
2017	White	-0.3456106702413031
2017	API	-0.48459601461483165
2017	API	0.20838492527162072
2017	API	-0.2549054813142842
2017	White	1.2967133040814638
2017	White	-0.33402855821017574
2017	White	-0.2819090540701025
2017	API	-0.06501301850416391
2017	White	0.30298760350183007
2017	API	-0.7509845913307613
2017	White	-0.6988650871906882
2017	White	-0.5634875525747414
2017	API	-0.046667965705378005
2017	API	-0.36877489430355787
2017	White	-0.6992992142705458
2017	API	-0.5077602386770864
2017	White	-0.4382675664903221
2017	API	-0.4556407345370132
2017	White	-0.3514017262568668
2017	API	-0.03240946310487244
2017	API	0.2971965474862664
2017	White	0.4921506520278111
2016	API	2.1829872849702037
2017	API	-0.4614317905525769
2017	API	-0.3050732781323573
2017	API	-0.23517906277971493
2017	White	0.9226305971671449
2017	White	0.014773128183347039
2017	White	-0.5425065747704686
2017	White	-0.554088686801596
2017	White	-0.16769486243674858
2017	White	-0.33431851767648063
2017	API	-0.28084752288336623
2017	API	0.07134536287928253
2017	API	-0.16000381961851562
2017	White	0.030807970770336698
2017	White	-0.5020256974186827
2017	API	1.4969154126897541
2017	API	-0.6550807538026165
2017	White	-0.2276808182971631
2017	API	-0.1371326536810103
2017	White	-0.19018959588440404
2017	White	-0.25874483000784776
2017	API	-0.269512538743308
2017	White	-0.2797340998922026
2017	API	-0.310864334147921
2017	White	0.8539633065193453
2017	White	-0.003938365323045437
2017	API	-0.038684701416427575
2017	API	-0.07922209352537339
2017	API	-0.07494091527608683
2017	White	-0.21241638188333825
2017	API	-0.21820743789890193
2017	White	-0.32823750219461206
2017	White	0.4171682072022929
2017	API	0.32036077154852116
2017	White	0.14331804468007192
2017	API	0.2392859873306295
2017	API	-0.18919351397482398
2017	White	-0.4208943984436311
2017	API	0.053972194832591455
2017	API	-0.26328307496283715
2018	White	0.1910784344011615
2017	White	0.3319428835796485
2017	API	-0.16608793375882874
2017	White	-0.3685283499681461
2017	White	-0.23950157779755643
2017	White	-0.23352811400632043
2017	API	0.8745611206379537
2017	White	-0.8031040954708346
2017	White	0.6871050085741582
2017	White	-0.1543134872417983
2017	White	-0.38614806235024896
2017	API	0.9847598146793465
2017	White	-0.5251334067237775
2017	API	1.0097743333705926
2017	API	0.1931447022154202
2017	White	-0.1639810426540285
2017	API	-0.12796772138458273
2017	White	-0.5737398117489946
2017	API	-0.5620127569099929
2017	White	-0.5302880139351894
2017	API	-0.3803570063346852
2017	White	-0.015520477354172816
2017	White	-0.07534508388192823
2017	API	-0.01316826111423746
2017	White	0.0837385774595201
2017	API	0.7823115658220764
2017	White	0.12011042684221702
2017	API	0.14723140583042763
2017	White	0.3145697155329575
2017	API	0.12925592303491942
2017	White	-0.2806619024721858
2017	API	0.2918503937007874
2017	API	-0.10683950440449763
2017	API	-0.2784891917293233
2017	API	0.0735342286275794
2017	API	-0.40014044139585486
2017	API	-0.10817737360319185
2017	White	0.2017081850533808
2017	API	0.022382671480144396
2017	API	-0.3028548508048342
2017	API	-0.12777371372835897
2017	API	-0.49011937518647664
2017	White	0.8460596161698654
2017	White	-0.21231597040579925
2017	API	0.033781685855161024
2017	API	-0.4498496785214495
2017	White	-0.09631498333183174
2017	Black	0.314042303172738
2017	White	-0.037313432835820844
2017	White	0.3698646473078529
2017	API	0.17594136580447517
2017	White	0.2917594654788419
2017	White	-0.1882943250700444
2017	API	-0.11655075445168969
2017	White	-0.2861024033437826
2017	API	0.6847184614316462
2017	White	-0.19994241589811285
2017	API	-0.29701049559781795
2017	White	-0.42668545445919476
2017	API	-0.2607079681195715
2017	API	-0.34768350128197484
2017	API	-0.003938365323045437
2017	API	-0.12808656376565444
2017	White	-0.6445750935328701
2017	White	0.4896729883130271
2017	White	0.06976744186046512
2017	API	-0.023386342376052333
2017	White	0.3087786595173938
2017	White	-0.02246625266741799
2017	API	-0.4687661331956634
2017	White	-0.20083426985221087
2017	White	-0.35773694621195873
2017	API	0.2332120216013149
2017	White	0.26588609753324993
2017	White	-0.3156207054512139
2017	White	-0.690149663108938
2017	White	-0.27611799805453885
2017	White	0.19971911720829033
2017	API	-0.6467455830506149
2017	White	-0.14979757085020237
2018	API	-0.5898891794297099
2017	White	-0.2808625336927224
2017	API	-0.48876022392354507
2017	API	-0.27032694203897517
2017	White	0.2450770433461932
2018	API	-0.6086274601722954
2017	White	-0.5764897515949504
2017	White	-0.2683270676691729
2017	API	0.13112509778820855
2017	White	-0.05178159871333584
2017	API	-0.18126954570412282
2017	White	0.26423704444583357
2017	White	0.7021014975392619
2017	White	0.8970558540856091
2017	White	1.1607977003233922
2017	API	-0.3777296166205814
2017	White	-0.03634406821756764
2017	API	0.4155966767371601
2017	API	-0.16769486243674858
2017	API	0.79398685059556
2017	White	-0.572417641826965
2017	API	-0.595094797942202
2017	White	-0.6004171349261055
2017	API	-0.5166460298913517
2017	API	0.33851868645471833
2017	White	-0.6180208588564915
2017	White	0.10767152255639097
2017	API	0.036173325830050666
2017	API	-0.6467455830506149
2017	API	-0.22399849391446564
2017	API	-0.10967425110492718
2017	White	0.19882702473280087
2017	API	0.33861401902639027
2017	White	0.27470156203380847
2017	API	-0.5910081791388361
2017	White	-0.23806797853309486
2017	API	0.22604169490606454
2017	White	0.5184035476718404
2017	API	-0.5772797834653505
2018	API	-0.607815637453276
2017	White	-0.320584001645075
2017	White	0.30026623451788403
2017	White	0.930448602728322
2017	White	-0.46063564216252467
2017	White	-0.16029687774326504
2017	API	-0.010653310277661811
2017	API	-0.09694501436894805
2017	White	0.8428428428428428
2017	API	0.5257407758831025
2017	API	0.18716648319055632
2017	API	0.22119173665565428
2017	White	0.2914054914707027
2017	API	-0.37456595031912154
2017	API	0.014557407842216517
2017	API	0.2769429443531346
2017	API	-0.2189660313931737
2017	White	0.057252472039805845
2017	White	0.33861401902639027
2017	API	-0.32823750219461206
2017	API	-0.27035301929248584
2017	White	-0.25896305734825203
2017	White	0.47092822795317707
2017	API	-0.36802507836990594
2017	White	-0.2774169604750418
2017	White	-0.23594649129362527
2017	White	0.1131067409344094
2017	White	-0.2877001100856662
2017	White	1.3052266266720147
2017	White	-0.4872141627735431
2017	API	-0.166332999666333
2017	White	0.9367088607594938
2017	White	0.21612176326837476
2017	API	-0.05572691754061272
2017	API	-0.15450582172770136
2017	API	0.29845411190306276
2017	White	0.882093205058199
2017	White	-0.2982310391749624
2017	White	-0.20083426985221087
2017	API	-0.4208654191815034
2017	White	-0.49280395107458425
2017	API	-0.10683950440449763
2017	White	-0.42668545445919476
2018	White	-0.8358760316851561
2017	API	-0.14370231978826095
2017	API	0.3756997610784605
2017	API	-0.5212770193488708
2016	White	1.5718537262559242
2017	White	-0.5135512946926502
2017	White	-0.1470535393460294
2017	White	-0.7162382552373793
2017	API	-0.1227053955414377
2017	API	0.28998998998999
2017	API	0.5071471409929147
2017	White	0.18716648319055632
2017	White	-0.4694722992674774
2017	Hispanic	1.0706481958413534
2017	API	-0.2692275850649888
2018	White	-0.5119087933175301
2017	White	-0.3017616090481557
2017	White	0.4547453847106926
2017	API	0.1524258144018445
2017	White	0.18041282900278435
2017	API	-0.45946234264988267
2017	API	-0.394249612721402
2017	Black	1.1033891384238466
2017	White	0.16222789479553126
2017	API	-0.5166636722960833
2017	White	-0.4751689685571554
2017	API	0.34352499561077593
2017	API	0.8124696243838089
2017	White	0.946753777051858
2017	API	0.5400316394644442
2017	White	0.2853384138030318
2017	API	-0.18201635827767212
2017	API	-0.19131162693360768
2017	API	-0.43209944202583334
2018	White	-0.6720509910067232
2017	White	1.0963622776340556
2017	API	-0.2738320734100819
2016	White	1.4991085714285712
2018	API	0.03165131664288494
2017	API	0.057252472039805845
2017	API	-0.049734526893579864
2017	White	-0.1950432138366472
2018	API	0.15669996108444675
2017	API	-0.571461854848287
2017	API	-0.4376316638086139
2017	API	1.0079210285395854
2017	White	-0.1528040856450956
2017	White	-0.3544777559131072
2017	API	-0.3514017262568668
2017	API	-0.39972522371987673
2017	White	-0.1950432138366472
2018	API	-0.5860276173117914
2017	API	0.957376933260527
2017	White	0.48830139599986816
