Country	InDelta_Citation_ij	Year	Field
Hispanic	-0.4310290733132098	1994.0	126838900
API	0.5128186659271194	1995.0	126838900
White	0.8768996808168663	1995.0	126838900
Black	-0.9392203497671292	1995.0	126838900
Hispanic	-0.4504979969768577	1995.0	126838900
API	0.6183372355445306	1996.0	126838900
White	0.9047081147124189	1996.0	126838900
Black	-1.100196548731492	1996.0	126838900
Hispanic	-0.4228488015254581	1996.0	126838900
Black	-0.6216847734215845	1997.0	126838900
Hispanic	-0.4884212776981342	1997.0	126838900
White	0.6677015883261592	1997.0	126838900
API	0.5562645679906164	1997.0	126838900
API	0.7152229619587431	1998.0	126838900
White	0.9807294159280554	1998.0	126838900
Black	-1.212110919425203	1998.0	126838900
Hispanic	-0.4838414584615964	1998.0	126838900
Black	-0.846730380430296	1999.0	126838900
Hispanic	-0.3522261537222982	1999.0	126838900
White	0.7027300285703086	1999.0	126838900
API	0.633312225757461	1999.0	126838900
API	0.6979705422128926	2000.0	126838900
White	0.9524779845406872	2000.0	126838900
Black	-1.1991234170536162	2000.0	126838900
Hispanic	-0.4513251096999636	2000.0	126838900
API	0.7161696989434122	2001.0	126838900
White	0.7568177341709124	2001.0	126838900
Black	-0.9567426920067964	2001.0	126838900
Hispanic	-0.5162447411075284	2001.0	126838900
API	0.7070461520430421	2002.0	126838900
White	0.8141979641078075	2002.0	126838900
Black	-0.942509595146756	2002.0	126838900
Hispanic	-0.578734521004095	2002.0	126838900
API	0.5937488379414528	2003.0	126838900
White	0.7624186949055566	2003.0	126838900
Black	-0.7704029101881699	2003.0	126838900
Hispanic	-0.5857646226588402	2003.0	126838900
Black	-0.4023793930562943	2004.0	126838900
Hispanic	-0.3176637677910475	2004.0	126838900
White	0.819006931209458	2004.0	126838900
API	0.7283647984382484	2004.0	126838900
Black	-0.6662200837349922	2005.0	126838900
Hispanic	-0.1310026194586052	2005.0	126838900
White	0.8857277494676821	2005.0	126838900
API	0.7744297377785807	2005.0	126838900
Black	-0.9881822651905952	2006.0	126838900
Hispanic	-0.4055911187930224	2006.0	126838900
White	0.5457136817959624	2006.0	126838900
API	0.5536917916355059	2006.0	126838900
API	0.6824262421832702	2007.0	126838900
White	0.7404495955463628	2007.0	126838900
Black	-0.9713518570718462	2007.0	126838900
Hispanic	-0.451523980657786	2007.0	126838900
API	0.6866905073799603	2008.0	126838900
White	0.7748537271723716	2008.0	126838900
Black	-1.008975501734052	2008.0	126838900
Hispanic	-0.4525687328182794	2008.0	126838900
API	0.7201767138718385	2009.0	126838900
White	0.7973203247511519	2009.0	126838900
Black	-1.0191172130247226	2009.0	126838900
Hispanic	-0.4983798255982683	2009.0	126838900
Black	-0.4734325540756564	2010.0	126838900
Hispanic	-0.1325128455499091	2010.0	126838900
White	0.8465823228522044	2010.0	126838900
API	0.8000858744884107	2010.0	126838900
Black	-0.6709797592338989	2011.0	126838900
Hispanic	-0.1351815674377838	2011.0	126838900
White	0.8346330239449233	2011.0	126838900
API	0.8117743320251358	2011.0	126838900
Black	-0.6032964636032907	2012.0	126838900
Hispanic	-0.2268818375934606	2012.0	126838900
White	0.8314139175186299	2012.0	126838900
API	0.7402744296342292	2012.0	126838900
Black	-0.5664050647709614	2013.0	126838900
Hispanic	-0.1054461732747773	2013.0	126838900
White	0.930127643068238	2013.0	126838900
API	0.8692547422630383	2013.0	126838900
Black	-0.4675663775571767	2014.0	126838900
Hispanic	0.0071113013103278	2014.0	126838900
White	0.9849938312220664	2014.0	126838900
API	0.8879981119440008	2014.0	126838900
Black	-0.6417260099429385	2015.0	126838900
Hispanic	-0.1766617216902234	2015.0	126838900
White	0.9249051256365282	2015.0	126838900
API	0.8096260971503193	2015.0	126838900
API	0.7357399036413024	2016.0	126838900
White	0.837884542275027	2016.0	126838900
Black	-1.112377830692626	2016.0	126838900
Hispanic	-0.4612466152237043	2016.0	126838900
Black	-0.500387636760029	2017.0	126838900
Hispanic	-0.0978843229573014	2017.0	126838900
White	0.8730254889208626	2017.0	126838900
API	0.8027195132295769	2017.0	126838900
API	-1.1102230246251563e-16	1980.0	26271046
White	1.1102230246251563e-16	1980.0	26271046
API	-0.2195282030665548	1982.0	26271046
White	1.244243623768846	1982.0	26271046
Black	-1.0247154207022915	1982.0	26271046
API		1983.0	26271046
White		1983.0	26271046
Black		1984.0	26271046
White		1984.0	26271046
Hispanic		1984.0	26271046
Hispanic		1985.0	26271046
White		1985.0	26271046
API		1986.0	26271046
White		1986.0	26271046
Hispanic		1986.0	26271046
API		1987.0	26271046
White		1987.0	26271046
API	0.5931217421604326	1988.0	26271046
White	0.8277341758621918	1988.0	26271046
Black	-1.1257841651277445	1988.0	26271046
Hispanic	-0.2950717528948701	1988.0	26271046
API	-0.6028592547270469	1989.0	26271046
White	1.897446387892102	1989.0	26271046
Hispanic	-1.2945871331650536	1989.0	26271046
API	-0.272023266052344	1990.0	26271046
White	-0.1485871953773682	1990.0	26271046
Hispanic	0.4206104614297123	1990.0	26271046
API	-0.1802050150027843	1991.0	26271046
White	1.3004934558173906	1991.0	26271046
Black	-1.3041744618643738	1991.0	26271046
Hispanic	0.1838860210497641	1991.0	26271046
API	0.3775254682636864	1992.0	26271046
White	0.5612844142268865	1992.0	26271046
Hispanic	-0.938809882490574	1992.0	26271046
API	0.4298578365400388	1993.0	26271046
White	1.1636330854680876	1993.0	26271046
Hispanic	-1.5934909220081297	1993.0	26271046
API	-0.876062991983673	1994.0	26271046
White	-0.3081810286213499	1994.0	26271046
Hispanic	1.1842440206050238	1994.0	26271046
API	-0.2592151605852842	1995.0	26271046
White	1.2126996880950187	1995.0	26271046
Black	-0.3455464525208421	1995.0	26271046
Hispanic	-0.6079380749888935	1995.0	26271046
API	0.6074754767787669	1996.0	26271046
White	0.7232499408460762	1996.0	26271046
Hispanic	-1.330725417624845	1996.0	26271046
API	0.490754635882554	1997.0	26271046
White	0.837994198828163	1997.0	26271046
Hispanic	-1.3287488347107188	1997.0	26271046
API	0.7298500416305842	1998.0	26271046
White	1.017710971341918	1998.0	26271046
Hispanic	-1.747561012972503	1998.0	26271046
API	0.86507211510561	1999.0	26271046
White	0.6438321933833497	1999.0	26271046
Black	-0.9969699904544967	1999.0	26271046
Hispanic	-0.5119343180344677	1999.0	26271046
API	0.4155166652664273	2000.0	26271046
White	1.0362429240321611	2000.0	26271046
Hispanic	-1.4517595892985882	2000.0	26271046
API	0.3469948163859211	2001.0	26271046
White	0.5951125876349372	2001.0	26271046
Hispanic	-0.9421074040208584	2001.0	26271046
API	0.7406945841337118	2002.0	26271046
White	1.018187193400179	2002.0	26271046
Hispanic	-1.758881777533893	2002.0	26271046
API	0.3252566530027181	2003.0	26271046
White	1.1782656356235195	2003.0	26271046
Black	-1.158713025922924	2003.0	26271046
Hispanic	-0.3448092627033146	2003.0	26271046
API	0.5147633434880654	2004.0	26271046
White	0.0402780909548791	2004.0	26271046
Hispanic	-0.5550414344429438	2004.0	26271046
API	0.5386457945384242	2005.0	26271046
White	0.4806880173428949	2005.0	26271046
Hispanic	-1.0193338118813182	2005.0	26271046
API	0.4859462959877836	2006.0	26271046
White	0.7030983648370336	2006.0	26271046
Black	-0.6002714106487089	2006.0	26271046
Hispanic	-0.5887732501761085	2006.0	26271046
API	0.8083473270934003	2007.0	26271046
White	0.7772382013999027	2007.0	26271046
Black	-0.8239275176192665	2007.0	26271046
Hispanic	-0.7616580108740373	2007.0	26271046
API	0.7555577197468848	2008.0	26271046
White	1.2643636660095003	2008.0	26271046
Black	-1.2725128268107788	2008.0	26271046
Hispanic	-0.7474085589456033	2008.0	26271046
API	0.7873553400737968	2009.0	26271046
White	0.7240908099511681	2009.0	26271046
Black	-1.1727624820099354	2009.0	26271046
Hispanic	-0.3386836680150318	2009.0	26271046
API	0.4860741973716855	2010.0	26271046
White	0.8017852070013382	2010.0	26271046
Black	-0.5054669173414984	2010.0	26271046
Hispanic	-0.7823924870315256	2010.0	26271046
API	0.5290557211301956	2011.0	26271046
White	0.4747757319331487	2011.0	26271046
Hispanic	-1.003831453063344	2011.0	26271046
API	0.5479177687064799	2012.0	26271046
White	0.805363454367949	2012.0	26271046
Black	-0.708538777970959	2012.0	26271046
Hispanic	-0.6447424451034734	2012.0	26271046
API	0.4635804814696146	2013.0	26271046
White	0.7996073401538433	2013.0	26271046
Hispanic	-1.2631878216234584	2013.0	26271046
API	0.9035869797755406	2014.0	26271046
White	0.7102216069228268	2014.0	26271046
Black	-1.373437962813327	2014.0	26271046
Hispanic	-0.240370623885042	2014.0	26271046
API	0.219955639492282	2015.0	26271046
White	0.8353823231179874	2015.0	26271046
Black	-0.2550107177473681	2015.0	26271046
Hispanic	-0.8003272448629044	2015.0	26271046
API	0.6432535804180824	2016.0	26271046
White	1.049776399740074	2016.0	26271046
Black	-1.241350807802726	2016.0	26271046
Hispanic	-0.4516791723554316	2016.0	26271046
API	0.4543331234705068	2017.0	26271046
White	0.8265094513147327	2017.0	26271046
Black	-0.6087211312983526	2017.0	26271046
Hispanic	-0.6721214434868855	2017.0	26271046
API		1980.0	549774020
White		1980.0	549774020
Hispanic		1981.0	549774020
White		1981.0	549774020
API		1982.0	549774020
White		1982.0	549774020
Hispanic		1982.0	549774020
API		1983.0	549774020
White		1983.0	549774020
API		1984.0	549774020
White		1984.0	549774020
API		1985.0	549774020
White		1985.0	549774020
API		1986.0	549774020
White		1986.0	549774020
API	-1.1102230246251563e-16	1987.0	549774020
White	1.1102230246251563e-16	1987.0	549774020
API		1988.0	549774020
White		1988.0	549774020
Black		1988.0	549774020
Hispanic		1988.0	549774020
API		1989.0	549774020
White		1989.0	549774020
Hispanic		1989.0	549774020
API		1990.0	549774020
White		1990.0	549774020
Black		1990.0	549774020
Hispanic		1990.0	549774020
API	-0.651712587961184	1991.0	549774020
White	1.3036364162768286	1991.0	549774020
Hispanic	-0.651923828315648	1991.0	549774020
API		1992.0	549774020
White		1992.0	549774020
Hispanic		1992.0	549774020
API		1993.0	549774020
White		1993.0	549774020
API	0.0295378833505051	1994.0	549774020
White	0.1001292429362588	1994.0	549774020
Hispanic	-0.1296671262867616	1994.0	549774020
API		1995.0	549774020
White		1995.0	549774020
Hispanic		1995.0	549774020
API	0.5846232295061132	1996.0	549774020
White	-0.1392368916740644	1996.0	549774020
Hispanic	-0.4453863378320512	1996.0	549774020
API	-0.5631421959733653	1997.0	549774020
White	1.932643528559727	1997.0	549774020
Hispanic	-1.3695013325863683	1997.0	549774020
API		1998.0	549774020
White		1998.0	549774020
Hispanic		1998.0	549774020
API	0.9400750800752082	1999.0	549774020
White	-0.103800733537479	1999.0	549774020
Hispanic	-0.8362743465377336	1999.0	549774020
API	0.4532394573069798	2000.0	549774020
White	0.2389356752812327	2000.0	549774020
Black	-0.0273249531294202	2000.0	549774020
Hispanic	-0.6648501794588056	2000.0	549774020
API		2001.0	549774020
White		2001.0	549774020
Hispanic		2001.0	549774020
API	-0.0341599474249453	2002.0	549774020
White	0.8394613787095375	2002.0	549774020
Hispanic	-0.8053014312845883	2002.0	549774020
API	0.1696207337131123	2003.0	549774020
White	0.0380548867815495	2003.0	549774020
Hispanic	-0.2076756204946594	2003.0	549774020
API	0.6298136741162914	2004.0	549774020
White	0.09619093283691	2004.0	549774020
Hispanic	-0.7260046069532041	2004.0	549774020
API	-0.8510527843307776	2005.0	549774020
White	1.2987720675129968	2005.0	549774020
Hispanic	-0.4477192831822191	2005.0	549774020
API	-0.4877656577847451	2006.0	549774020
White	1.292241802727147	2006.0	549774020
Hispanic	-0.8044761449424	2006.0	549774020
API	-0.8421893992562521	2007.0	549774020
White	1.4758085083890584	2007.0	549774020
Hispanic	-0.6336191091328092	2007.0	549774020
API	-0.7028377669466159	2008.0	549774020
White	0.2076118273738755	2008.0	549774020
Hispanic	0.4952259395727429	2008.0	549774020
API	0.1819032908260933	2009.0	549774020
White	1.1779027111352245	2009.0	549774020
Black	-0.8409153110336743	2009.0	549774020
Hispanic	-0.5188906909276486	2009.0	549774020
API	0.2635995646884838	2010.0	549774020
White	0.9327179866414782	2010.0	549774020
Black	-0.914313337463302	2010.0	549774020
Hispanic	-0.2820042138666629	2010.0	549774020
API	-0.528101495165914	2011.0	549774020
White	1.2510401586425055	2011.0	549774020
Black	-0.1902481701309467	2011.0	549774020
Hispanic	-0.5326904933456443	2011.0	549774020
API	0.2119858473080652	2012.0	549774020
White	1.1629551204221027	2012.0	549774020
Black	-0.6997109419962695	2012.0	549774020
Hispanic	-0.6752300257339007	2012.0	549774020
API	0.1081841350368056	2013.0	549774020
White	0.9770347336200306	2013.0	549774020
Black	-0.582157163082018	2013.0	549774020
Hispanic	-0.5030617055748154	2013.0	549774020
API	0.669506855002893	2014.0	549774020
White	0.8181210103676245	2014.0	549774020
Black	-1.2763733102956505	2014.0	549774020
Hispanic	-0.2112545550748667	2014.0	549774020
API		2015.0	549774020
White		2015.0	549774020
Hispanic		2015.0	549774020
API		2016.0	549774020
White		2016.0	549774020
Black		2016.0	549774020
Hispanic		2016.0	549774020
API		2017.0	549774020
White		2017.0	549774020
Hispanic		2017.0	549774020
API	-0.2657390298633236	1980.0	505870484
White	1.4802630225579287	1980.0	505870484
Hispanic	-1.2145239926946028	1980.0	505870484
API		1981.0	505870484
White		1981.0	505870484
Hispanic		1981.0	505870484
API		1982.0	505870484
White		1982.0	505870484
Hispanic		1982.0	505870484
API	-0.3196345000533893	1983.0	505870484
White	1.158929533656832	1983.0	505870484
Hispanic	-0.8392950336034418	1983.0	505870484
API	-1.1115159313175762	1984.0	505870484
White	1.0488659828661837	1984.0	505870484
Hispanic	0.0626499484513869	1984.0	505870484
API	0.000184825595949	1985.0	505870484
White	0.9384551996979608	1985.0	505870484
Black	-0.664826158271902	1985.0	505870484
Hispanic	-0.2738138670220054	1985.0	505870484
API		1986.0	505870484
White		1986.0	505870484
Black		1986.0	505870484
Hispanic		1986.0	505870484
API		1987.0	505870484
White		1987.0	505870484
Hispanic		1987.0	505870484
API	-0.2573110713491664	1988.0	505870484
White	1.447784485014111	1988.0	505870484
Hispanic	-1.1904734136649453	1988.0	505870484
API	-0.0410453609093442	1989.0	505870484
White	0.6093624177387693	1989.0	505870484
Hispanic	-0.568317056829425	1989.0	505870484
API	-7.771561172376097e-16	1990.0	505870484
White	-6.661338147750939e-16	1990.0	505870484
API	1.180297333357788	1991.0	505870484
White	0.2830803694055976	1991.0	505870484
Hispanic	-1.4633777027633843	1991.0	505870484
API	0.61291344487642	1992.0	505870484
White	0.642227446627258	1992.0	505870484
Hispanic	-1.2551408915036777	1992.0	505870484
API	-0.1435898859757444	1993.0	505870484
White	1.2553322379479206	1993.0	505870484
Hispanic	-1.111742351972174	1993.0	505870484
API	-0.3350499603347152	1994.0	505870484
White	1.6937873062066342	1994.0	505870484
Hispanic	-1.358737345871916	1994.0	505870484
API	0.450092579205517	1995.0	505870484
White	0.5591951953142582	1995.0	505870484
Black	-0.3873450386459303	1995.0	505870484
Hispanic	-0.621942735873841	1995.0	505870484
API	-0.1954624028746322	1996.0	505870484
White	1.2306921369142396	1996.0	505870484
Black	-0.5465469342031256	1996.0	505870484
Hispanic	-0.48868279983648	1996.0	505870484
API	0.1148964071112433	1997.0	505870484
White	1.3009130749298925	1997.0	505870484
Black	-0.7674513993796422	1997.0	505870484
Hispanic	-0.6483580826614942	1997.0	505870484
API	0.5773249788790626	1998.0	505870484
White	0.3202929642116449	1998.0	505870484
Black	-1.0365340763043502	1998.0	505870484
Hispanic	0.1389161332136454	1998.0	505870484
API	0.1851005679935491	1999.0	505870484
White	1.0089401395721849	1999.0	505870484
Black	-0.6428437435212381	1999.0	505870484
Hispanic	-0.5511969640444992	1999.0	505870484
API	-0.2996929745380791	2000.0	505870484
White	1.2469015324107848	2000.0	505870484
Hispanic	-0.9472085578727044	2000.0	505870484
API	0.073023337834502	2001.0	505870484
White	1.586236887083295	2001.0	505870484
Black	-1.2493085246133129	2001.0	505870484
Hispanic	-0.4099517003044846	2001.0	505870484
API	0.0419108963074444	2002.0	505870484
White	1.1548508980856784	2002.0	505870484
Black	-0.5887976583398986	2002.0	505870484
Hispanic	-0.6079641360532233	2002.0	505870484
API	0.0235821137878098	2003.0	505870484
White	1.003312289919024	2003.0	505870484
Black	-0.706837164534381	2003.0	505870484
Hispanic	-0.3200572391724525	2003.0	505870484
API	-0.0414327691761258	2004.0	505870484
White	1.0776597265062875	2004.0	505870484
Black	-0.4791421429525185	2004.0	505870484
Hispanic	-0.5570848143776417	2004.0	505870484
API	0.1278802721726652	2005.0	505870484
White	0.8745990437855022	2005.0	505870484
Black	-0.518964411514559	2005.0	505870484
Hispanic	-0.4835149044436056	2005.0	505870484
API	0.7882132256399603	2006.0	505870484
White	0.9304858971607066	2006.0	505870484
Black	-1.475644308222882	2006.0	505870484
Hispanic	-0.2430548145777817	2006.0	505870484
API	0.3673585873537943	2007.0	505870484
White	1.0122512000083037	2007.0	505870484
Black	-1.217297331248439	2007.0	505870484
Hispanic	-0.1623124561136572	2007.0	505870484
API	0.2500332219989581	2008.0	505870484
White	1.2844070540516053	2008.0	505870484
Black	-1.441690756071156	2008.0	505870484
Hispanic	-0.0927495199794083	2008.0	505870484
API	0.4154191763168707	2009.0	505870484
White	0.9582124175162288	2009.0	505870484
Black	-1.0587174029239497	2009.0	505870484
Hispanic	-0.3149141909091476	2009.0	505870484
API	0.3339954973726068	2010.0	505870484
White	1.017291111320221	2010.0	505870484
Black	-1.3446945638915464	2010.0	505870484
Hispanic	-0.006592044801282	2010.0	505870484
API	0.2832833515632668	2011.0	505870484
White	0.8580103961476739	2011.0	505870484
Black	-0.8982572791105143	2011.0	505870484
Hispanic	-0.2430364686004306	2011.0	505870484
API	0.3744479976697879	2012.0	505870484
White	1.2152174491340584	2012.0	505870484
Black	-1.4009699679865852	2012.0	505870484
Hispanic	-0.1886954788172612	2012.0	505870484
Black	-0.8810769537042201	2013.0	505870484
Hispanic	0.1792388829922227	2013.0	505870484
White	1.0325645795854	2013.0	505870484
API	0.5562710013169414	2013.0	505870484
API	0.5272272403596184	2014.0	505870484
White	1.062114259791988	2014.0	505870484
Black	-1.3260702132923905	2014.0	505870484
Hispanic	-0.2632712868592154	2014.0	505870484
Black	-0.7668067456105402	2015.0	505870484
Hispanic	0.0309870030825703	2015.0	505870484
White	1.025307529866914	2015.0	505870484
API	0.3234854177924857	2015.0	505870484
API	0.3946273608705435	2016.0	505870484
White	1.1969150328641585	2016.0	505870484
Black	-1.3425659037270128	2016.0	505870484
Hispanic	-0.2489764900076872	2016.0	505870484
API	0.4324031659213649	2017.0	505870484
White	1.159135024021778	2017.0	505870484
Black	-1.3565926655684255	2017.0	505870484
Hispanic	-0.2349455243747147	2017.0	505870484
API		1980.0	45355965
White		1980.0	45355965
Hispanic		1980.0	45355965
Hispanic		1981.0	45355965
White		1981.0	45355965
API		1982.0	45355965
White		1982.0	45355965
Hispanic		1982.0	45355965
API	0.3176774782057932	1983.0	45355965
White	0.039951222441322	1983.0	45355965
Hispanic	-0.3576287006471149	1983.0	45355965
API		1984.0	45355965
White		1984.0	45355965
Black		1984.0	45355965
API	-0.676295642996595	1985.0	45355965
White	1.3212780840159597	1985.0	45355965
Hispanic	-0.6449824410193649	1985.0	45355965
API	-0.881968667226801	1986.0	45355965
White	0.8798385935172552	1986.0	45355965
Hispanic	0.0021300737095423	1986.0	45355965
API	-0.8209419352527857	1987.0	45355965
White	1.1947757138964796	1987.0	45355965
Black	0.0396890514239073	1987.0	45355965
Hispanic	-0.4135228300675966	1987.0	45355965
API	-1.182319046240183	1988.0	45355965
White	1.7918356917242282	1988.0	45355965
Hispanic	-0.6095166454840475	1988.0	45355965
API		1989.0	45355965
White		1989.0	45355965
Black		1989.0	45355965
Hispanic		1989.0	45355965
API	0.0070315496583505	1990.0	45355965
White	0.116784625188525	1990.0	45355965
Hispanic	-0.1238161748468707	1990.0	45355965
API	0.2232201929970089	1991.0	45355965
White	0.0363333355538068	1991.0	45355965
Hispanic	-0.2595535285508172	1991.0	45355965
API	0.6006300409887374	1992.0	45355965
White	0.924447609145384	1992.0	45355965
Black	-0.7831976600162825	1992.0	45355965
Hispanic	-0.7418799901178385	1992.0	45355965
API	-0.4133326975865564	1993.0	45355965
White	1.4714611965144213	1993.0	45355965
Black	-0.2234191908264254	1993.0	45355965
Hispanic	-0.8347093081014405	1993.0	45355965
API	-0.3220591648449378	1994.0	45355965
White	1.330821038775118	1994.0	45355965
Hispanic	-1.0087618739301814	1994.0	45355965
API		1995.0	45355965
White		1995.0	45355965
Black		1995.0	45355965
Hispanic		1995.0	45355965
API	0.014063437734635	1996.0	45355965
White	1.011850796556815	1996.0	45355965
Black	-0.6003078321101095	1996.0	45355965
Hispanic	-0.4256064021813426	1996.0	45355965
API	0.357526013686833	1997.0	45355965
White	0.9425313247219108	1997.0	45355965
Black	-1.3719807782038116	1997.0	45355965
Hispanic	0.0719234397950675	1997.0	45355965
API	0.2641187988198746	1998.0	45355965
White	0.6008302432012441	1998.0	45355965
Black	-0.8838363642170394	1998.0	45355965
Hispanic	0.0188873221959216	1998.0	45355965
API	0.6071982987416593	1999.0	45355965
White	0.2670936318831268	1999.0	45355965
Black	-0.9869022386324288	1999.0	45355965
Hispanic	0.1126103080076394	1999.0	45355965
API	0.442575663821341	2000.0	45355965
White	1.0031251995760009	2000.0	45355965
Black	-0.6746490823265137	2000.0	45355965
Hispanic	-0.7710517810708284	2000.0	45355965
API	0.2612919368764366	2001.0	45355965
White	0.7504411381895727	2001.0	45355965
Black	-0.243678314783835	2001.0	45355965
Hispanic	-0.7680547602821738	2001.0	45355965
API	0.3268840156450972	2002.0	45355965
White	0.7601593098312334	2002.0	45355965
Black	-1.253938476449454	2002.0	45355965
Hispanic	0.1668951509731241	2002.0	45355965
API	0.4636946248120683	2003.0	45355965
White	1.0645657858870914	2003.0	45355965
Black	-1.548618253718649	2003.0	45355965
Hispanic	0.0203578430194909	2003.0	45355965
API	0.0239534214777435	2004.0	45355965
White	1.2758493211584676	2004.0	45355965
Black	-0.5340119775866198	2004.0	45355965
Hispanic	-0.7657907650495934	2004.0	45355965
Black	-0.6603301978208724	2005.0	45355965
Hispanic	-0.1863754408034632	2005.0	45355965
White	1.1704731315111006	2005.0	45355965
API	0.3448196584157899	2005.0	45355965
API	0.4285403310181901	2006.0	45355965
White	1.1134805573440787	2006.0	45355965
Black	-0.9919409326737236	2006.0	45355965
Hispanic	-0.5500799556885432	2006.0	45355965
API	0.6383033893391813	2007.0	45355965
White	0.9791208740506936	2007.0	45355965
Black	-1.2006109363344768	2007.0	45355965
Hispanic	-0.416813327055398	2007.0	45355965
API	0.5207430688428322	2008.0	45355965
White	1.1235157852508324	2008.0	45355965
Black	-0.5598807017993748	2008.0	45355965
Hispanic	-1.0843781522942917	2008.0	45355965
API	0.570007385175113	2009.0	45355965
White	0.984055428789233	2009.0	45355965
Black	-1.1704880967447635	2009.0	45355965
Hispanic	-0.3835747172195827	2009.0	45355965
API	0.2690003427525602	2010.0	45355965
White	1.063118371300794	2010.0	45355965
Black	-0.5833056267131411	2010.0	45355965
Hispanic	-0.7488130873402143	2010.0	45355965
API	0.648588560023186	2011.0	45355965
White	1.0358361421730948	2011.0	45355965
Black	-1.0468986113767016	2011.0	45355965
Hispanic	-0.6375260908195808	2011.0	45355965
API	0.4987956282450136	2012.0	45355965
White	1.2109390642524431	2012.0	45355965
Black	-0.909699639547589	2012.0	45355965
Hispanic	-0.8000350529498688	2012.0	45355965
API	0.5173062170189856	2013.0	45355965
White	1.0431611988721594	2013.0	45355965
Black	-0.8978982819941822	2013.0	45355965
Hispanic	-0.6625691338969624	2013.0	45355965
API	0.4965725974825214	2014.0	45355965
White	0.8369205043775817	2014.0	45355965
Black	-0.6597898444817023	2014.0	45355965
Hispanic	-0.6737032573784013	2014.0	45355965
API	0.8754227721330706	2015.0	45355965
White	0.8293750570070673	2015.0	45355965
Black	-0.9613457648593124	2015.0	45355965
Hispanic	-0.7434520642808247	2015.0	45355965
API	0.4587128608286601	2016.0	45355965
White	1.0675190676981507	2016.0	45355965
Black	-1.0940017995168512	2016.0	45355965
Hispanic	-0.4322301290099624	2016.0	45355965
API	0.7418851142179966	2017.0	45355965
White	0.7948749750125074	2017.0	45355965
Black	-0.8704701746601531	2017.0	45355965
Hispanic	-0.6662899145703505	2017.0	45355965
API		1980.0	150903083
White		1980.0	150903083
Hispanic		1980.0	150903083
API		1982.0	150903083
White		1982.0	150903083
Hispanic		1982.0	150903083
API	-1.015793922313163	1983.0	150903083
White	0.0067397319372788	1983.0	150903083
Black	1.0090541903758865	1983.0	150903083
API	-1.887379141862766e-15	1984.0	150903083
White	-1.7763568394002505e-15	1984.0	150903083
API		1985.0	150903083
Black		1985.0	150903083
White		1985.0	150903083
Hispanic		1985.0	150903083
API	0.1627244229320374	1986.0	150903083
White	0.0004848321457498	1986.0	150903083
Hispanic	-0.1632092550777807	1986.0	150903083
API	-0.3880933660832732	1987.0	150903083
White	1.2783247341342845	1987.0	150903083
Hispanic	-0.8902313680510139	1987.0	150903083
API	-0.2970021555050062	1988.0	150903083
White	-0.1840362633080179	1988.0	150903083
Hispanic	0.4810384188130228	1988.0	150903083
API	0.2260519461543222	1989.0	150903083
White	1.0050636474749453	1989.0	150903083
Hispanic	-1.2311155936292666	1989.0	150903083
API	-0.3690894524784663	1990.0	150903083
White	1.3099856565615586	1990.0	150903083
Hispanic	-0.9408962040830932	1990.0	150903083
API	-0.7057699165711536	1991.0	150903083
White	1.8081963217004104	1991.0	150903083
Hispanic	-1.1024264051292605	1991.0	150903083
API	-0.9686679629856494	1992.0	150903083
White	1.2092229654131452	1992.0	150903083
Hispanic	-0.2405550024274947	1992.0	150903083
API	0.0	1993.0	150903083
White	0.0	1993.0	150903083
API	-0.6868953244055005	1994.0	150903083
White	1.4831114269087906	1994.0	150903083
Hispanic	-0.7962161025032894	1994.0	150903083
API	0.9542223314801964	1995.0	150903083
White	0.5248640326492355	1995.0	150903083
Black	-1.039962824506702	1995.0	150903083
Hispanic	-0.4391235396227273	1995.0	150903083
API	0.4250411970903254	1996.0	150903083
White	0.7730349125548802	1996.0	150903083
Hispanic	-1.198076109645207	1996.0	150903083
API	1.0220939135592622	1997.0	150903083
White	0.9214236888359214	1997.0	150903083
Black	-1.302059695003025	1997.0	150903083
Hispanic	-0.6414579073921627	1997.0	150903083
API	0.738799779581127	1998.0	150903083
White	0.3939029118774949	1998.0	150903083
Black	-1.0716786900456745	1998.0	150903083
Hispanic	-0.0610240014129447	1998.0	150903083
API	0.7318738938309971	1999.0	150903083
White	0.5090770494556979	1999.0	150903083
Black	-0.3662959934646981	1999.0	150903083
Hispanic	-0.8746549498219919	1999.0	150903083
API	0.6960050924191599	2000.0	150903083
White	0.9638233443022322	2000.0	150903083
Black	-1.1601255018905023	2000.0	150903083
Hispanic	-0.4997029348308905	2000.0	150903083
API	0.8601915835565227	2001.0	150903083
White	0.5234408756737884	2001.0	150903083
Black	-0.3791099906744139	2001.0	150903083
Hispanic	-1.0045224685559035	2001.0	150903083
API	0.7549674642884393	2002.0	150903083
White	0.5851191574078275	2002.0	150903083
Black	-0.5410936199915889	2002.0	150903083
Hispanic	-0.7989930017046749	2002.0	150903083
API	0.9006472909922326	2003.0	150903083
White	0.5867865157109191	2003.0	150903083
Black	-0.8051761042498361	2003.0	150903083
Hispanic	-0.6822577024533135	2003.0	150903083
API	0.9465830016601988	2004.0	150903083
White	0.8109777463855807	2004.0	150903083
Black	-0.9302298615683464	2004.0	150903083
Hispanic	-0.8273308864774354	2004.0	150903083
API	0.5770060234079237	2005.0	150903083
White	0.9076891413331256	2005.0	150903083
Black	-0.9252239550930712	2005.0	150903083
Hispanic	-0.5594712096479747	2005.0	150903083
API	1.0621267428863537	2006.0	150903083
